Source IS,Target IS,Tenders Citing Source,Tenders Citing Target,Co-citation Count,Confidence,Lift,Evidence Statement
IS 808,IS 816,20,19,9,0.45,29.037,Cited alongside IS 808 in 9 of 20 comparable tenders
IS 808,IS 1364,20,24,9,0.45,22.988,Cited alongside IS 808 in 9 of 20 comparable tenders
IS 7098 (Part 1),IS 694,20,120,9,0.45,4.598,Cited alongside IS 7098 (Part 1) in 9 of 20 comparable tenders
IS 2099,IS 1180,20,12,9,0.45,45.975,Cited alongside IS 2099 in 9 of 20 comparable tenders
IS 2099,IS 13118,20,10,9,0.45,55.17,Cited alongside IS 2099 in 9 of 20 comparable tenders
IS 2099,IS 617,20,16,9,0.45,34.481,Cited alongside IS 2099 in 9 of 20 comparable tenders
IS 732,IS 3837,20,10,9,0.45,55.17,Cited alongside IS 732 in 9 of 20 comparable tenders
IS 2099,IS 1893,20,18,9,0.45,30.65,Cited alongside IS 2099 in 9 of 20 comparable tenders
IS 2099,IS 3975,20,31,9,0.45,17.797,Cited alongside IS 2099 in 9 of 20 comparable tenders
IS 2099,IS 3347,20,9,9,0.45,61.3,Cited alongside IS 2099 in 9 of 20 comparable tenders
IS 2705,IS 1248,29,19,13,0.448,28.926,Cited alongside IS 2705 in 13 of 29 comparable tenders
IS 2705,IS 5082,29,25,13,0.448,21.983,Cited alongside IS 2705 in 13 of 29 comparable tenders
IS 2705,IS 7098,29,54,13,0.448,10.178,Cited alongside IS 2705 in 13 of 29 comparable tenders
IS 2705,IS 335,29,27,13,0.448,20.355,Cited alongside IS 2705 in 13 of 29 comparable tenders
IS 277,IS 1231,54,33,24,0.444,16.512,Cited alongside IS 277 in 24 of 54 comparable tenders
IS 3043,IS 694,54,120,24,0.444,4.541,Cited alongside IS 3043 in 24 of 54 comparable tenders
IS 3043,IS 8623,54,30,24,0.444,18.163,Cited alongside IS 3043 in 24 of 54 comparable tenders
IS 277,IS 14246,54,33,24,0.444,16.512,Cited alongside IS 277 in 24 of 54 comparable tenders
IS 383,IS 3043,27,54,12,0.444,10.091,Cited alongside IS 383 in 12 of 27 comparable tenders
IS 383,IS 694,27,120,12,0.444,4.541,Cited alongside IS 383 in 12 of 27 comparable tenders
IS 383,IS 8112,27,33,12,0.444,16.512,Cited alongside IS 383 in 12 of 27 comparable tenders
IS 335,IS 3043,27,54,12,0.444,10.091,Cited alongside IS 335 in 12 of 27 comparable tenders
IS 335,IS 5082,27,25,12,0.444,21.796,Cited alongside IS 335 in 12 of 27 comparable tenders
IS 10418,IS 694,27,120,12,0.444,4.541,Cited alongside IS 10418 in 12 of 27 comparable tenders
IS 1161,IS 3043,18,54,8,0.444,10.091,Cited alongside IS 1161 in 8 of 18 comparable tenders
IS 1255,IS 2551,18,13,8,0.444,41.915,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 1255,IS 277,18,54,8,0.444,10.091,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 1255,IS 3231,18,16,8,0.444,34.056,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 1255,IS 4759,18,22,8,0.444,24.768,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 1255,IS 5578,18,14,8,0.444,38.921,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 1255,IS 6005,18,13,8,0.444,41.915,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 1255,IS 732,18,20,8,0.444,27.244,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 3156,IS 2544,18,13,8,0.444,41.915,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 2551,18,13,8,0.444,41.915,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 2633,18,22,8,0.444,24.768,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 277,18,54,8,0.444,10.091,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 5578,18,14,8,0.444,38.921,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 6875,18,10,8,0.444,54.489,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 732,18,20,8,0.444,27.244,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 778,IS 1239,18,52,8,0.444,10.479,Cited alongside IS 778 in 8 of 18 comparable tenders
IS 778,IS 277,18,54,8,0.444,10.091,Cited alongside IS 778 in 8 of 18 comparable tenders
IS 778,IS 325,18,37,8,0.444,14.727,Cited alongside IS 778 in 8 of 18 comparable tenders
IS 778,IS 694,18,120,8,0.444,4.541,Cited alongside IS 778 in 8 of 18 comparable tenders
IS 3156,IS 13118,18,10,8,0.444,54.489,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 6600,18,13,8,0.444,41.915,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 15683,IS 14246,18,33,8,0.444,16.512,Cited alongside IS 15683 in 8 of 18 comparable tenders
IS 15683,IS 2062,18,163,8,0.444,3.343,Cited alongside IS 15683 in 8 of 18 comparable tenders
IS 1893,IS 1239,18,52,8,0.444,10.479,Cited alongside IS 1893 in 8 of 18 comparable tenders
IS 1893,IS 2705,18,29,8,0.444,18.789,Cited alongside IS 1893 in 8 of 18 comparable tenders
IS 1893,IS 277,18,54,8,0.444,10.091,Cited alongside IS 1893 in 8 of 18 comparable tenders
IS 1893,IS 325,18,37,8,0.444,14.727,Cited alongside IS 1893 in 8 of 18 comparable tenders
IS 1255,IS 2147,18,22,8,0.444,24.768,Cited alongside IS 1255 in 8 of 18 comparable tenders
IS 1893,IS 3961,18,22,8,0.444,24.768,Cited alongside IS 1893 in 8 of 18 comparable tenders
IS 3156,IS 2121,18,9,8,0.444,60.543,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 3202,18,10,8,0.444,54.489,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 3156,IS 10418,18,27,8,0.444,20.181,Cited alongside IS 3156 in 8 of 18 comparable tenders
IS 1786,IS 456,34,28,15,0.441,19.317,Cited alongside IS 1786 in 15 of 34 comparable tenders
IS 1786,IS 651,34,24,15,0.441,22.537,Cited alongside IS 1786 in 15 of 34 comparable tenders
IS 1786,IS 774,34,24,15,0.441,22.537,Cited alongside IS 1786 in 15 of 34 comparable tenders
IS 1786,IS 8034,34,27,15,0.441,20.033,Cited alongside IS 1786 in 15 of 34 comparable tenders
IS 1786,IS 875,34,48,15,0.441,11.268,Cited alongside IS 1786 in 15 of 34 comparable tenders
IS 5082,IS 2099,25,20,11,0.44,26.972,Cited alongside IS 5082 in 11 of 25 comparable tenders
IS 5082,IS 6005,25,13,11,0.44,41.495,Cited alongside IS 5082 in 11 of 25 comparable tenders
IS 1554,IS 3975,48,31,21,0.438,17.302,Cited alongside IS 1554 in 21 of 48 comparable tenders
IS 1367,IS 4218,32,15,14,0.438,35.758,Cited alongside IS 1367 in 14 of 32 comparable tenders
IS 1293,IS 1913,16,7,7,0.438,76.625,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 1293,IS 2312,16,10,7,0.438,53.638,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 1293,IS 2551,16,13,7,0.438,41.26,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 1293,IS 277,16,54,7,0.438,9.933,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 1293,IS 5578,16,14,7,0.438,38.312,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 1293,IS 7098,16,54,7,0.438,9.933,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 2074,IS 101,16,17,7,0.438,31.551,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 1239,16,52,7,0.438,10.315,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 1554,16,48,7,0.438,11.174,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 2629,16,33,7,0.438,16.254,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 2633,16,22,7,0.438,24.381,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 2705,16,29,7,0.438,18.496,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 383,16,27,7,0.438,19.866,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 456,16,28,7,0.438,19.156,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 5082,16,25,7,0.438,21.455,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2074,IS 7098,16,54,7,0.438,9.933,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 3231,IS 13703,16,9,7,0.438,59.597,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 2544,16,13,7,0.438,41.26,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 3427,16,11,7,0.438,48.761,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 554,16,20,7,0.438,26.819,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 722,16,9,7,0.438,59.597,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 875,16,48,7,0.438,11.174,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 2074,IS 617,16,16,7,0.438,33.523,Cited alongside IS 2074 in 7 of 16 comparable tenders
IS 2309,IS 2026,16,26,7,0.438,20.63,Cited alongside IS 2309 in 7 of 16 comparable tenders
IS 2309,IS 732,16,20,7,0.438,26.819,Cited alongside IS 2309 in 7 of 16 comparable tenders
IS 3231,IS 398,16,12,7,0.438,44.698,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 617,16,16,7,0.438,33.523,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 617,IS 2074,16,16,7,0.438,33.523,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 2705,16,29,7,0.438,18.496,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 3156,16,18,7,0.438,29.799,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 3231,16,16,7,0.438,33.523,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 209,16,14,7,0.438,38.312,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 2121,16,9,7,0.438,59.597,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 1293,IS 5133,16,7,7,0.438,76.625,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 1293,IS 5216,16,10,7,0.438,53.638,Cited alongside IS 1293 in 7 of 16 comparable tenders
IS 2309,IS 8130,16,56,7,0.438,9.578,Cited alongside IS 2309 in 7 of 16 comparable tenders
IS 2309,IS 9537,16,37,7,0.438,14.497,Cited alongside IS 2309 in 7 of 16 comparable tenders
IS 617,IS 1554,16,48,7,0.438,11.174,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 8130,16,56,7,0.438,9.578,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 2309,IS 1239,16,52,7,0.438,10.315,Cited alongside IS 2309 in 7 of 16 comparable tenders
IS 2309,IS 277,16,54,7,0.438,9.933,Cited alongside IS 2309 in 7 of 16 comparable tenders
IS 3231,IS 1893,16,18,7,0.438,29.799,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 2121,16,9,7,0.438,59.597,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 5561,16,14,7,0.438,38.312,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 2148,IS 1248,16,19,7,0.438,28.23,Cited alongside IS 2148 in 7 of 16 comparable tenders
IS 2148,IS 1554,16,48,7,0.438,11.174,Cited alongside IS 2148 in 7 of 16 comparable tenders
IS 2148,IS 2147,16,22,7,0.438,24.381,Cited alongside IS 2148 in 7 of 16 comparable tenders
IS 2148,IS 3043,16,54,7,0.438,9.933,Cited alongside IS 2148 in 7 of 16 comparable tenders
IS 2148,IS 694,16,120,7,0.438,4.47,Cited alongside IS 2148 in 7 of 16 comparable tenders
IS 3231,IS 12063,16,10,7,0.438,53.638,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 3231,IS 3842,16,7,7,0.438,76.625,Cited alongside IS 3231 in 7 of 16 comparable tenders
IS 617,IS 3637,16,12,7,0.438,44.698,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 5621,16,8,7,0.438,67.047,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 617,IS 6005,16,13,7,0.438,41.26,Cited alongside IS 617 in 7 of 16 comparable tenders
IS 6533 (Pt (i),IS 2548 (Pt 1&2- (i),16,10,7,0.438,53.638,Cited alongside IS 6533 (Pt (i) in 7 of 16 comparable tenders
IS 6533 (Pt (i),IS 2787 (2006),16,9,7,0.438,59.597,Cited alongside IS 6533 (Pt (i) in 7 of 16 comparable tenders
IS 6533 (Pt (i),IS 2548 (i),16,7,7,0.438,76.625,Cited alongside IS 6533 (Pt (i) in 7 of 16 comparable tenders
IS 4985,IS 1239,23,52,10,0.435,10.251,Cited alongside IS 4985 in 10 of 23 comparable tenders
IS 4985,IS 3043,23,54,10,0.435,9.871,Cited alongside IS 4985 in 10 of 23 comparable tenders
IS 13489,IS 2548 (Pt 1&2- (i),23,10,10,0.435,53.304,Cited alongside IS 13489 in 10 of 23 comparable tenders
IS 428,IS 2548 (Pt 1&2- (i),23,10,10,0.435,53.304,Cited alongside IS 428 in 10 of 23 comparable tenders
IS 8623,IS 2099,30,20,13,0.433,26.563,Cited alongside IS 8623 in 13 of 30 comparable tenders
IS 8623,IS 5831,30,51,13,0.433,10.417,Cited alongside IS 8623 in 13 of 30 comparable tenders
IS 13947,IS 2026,37,26,16,0.432,20.391,Cited alongside IS 13947 in 16 of 37 comparable tenders
IS 325,IS 2062,37,163,16,0.432,3.253,Cited alongside IS 325 in 16 of 37 comparable tenders
IS 9537,IS 875,37,48,16,0.432,11.045,Cited alongside IS 9537 in 16 of 37 comparable tenders
IS 9537,IS 6533 (Pt (i),37,16,16,0.432,33.135,Cited alongside IS 9537 in 16 of 37 comparable tenders
IS 5831,IS 10810,51,24,22,0.431,22.036,Cited alongside IS 5831 in 22 of 51 comparable tenders
IS 16106,IS 16108,28,14,12,0.429,37.531,Cited alongside IS 16106 in 12 of 28 comparable tenders
IS 456,IS 1489,28,15,12,0.429,35.029,Cited alongside IS 456 in 12 of 28 comparable tenders
IS 456,IS 8112,28,33,12,0.429,15.922,Cited alongside IS 456 in 12 of 28 comparable tenders
IS 16102,IS 16106,21,28,9,0.429,18.765,Cited alongside IS 16102 in 9 of 21 comparable tenders
IS 280,IS 2062,21,163,9,0.429,3.223,Cited alongside IS 280 in 9 of 21 comparable tenders
IS 280,IS 2629,21,33,9,0.429,15.922,Cited alongside IS 280 in 9 of 21 comparable tenders
IS 1000,IS 2787 (2006),21,9,9,0.429,58.381,Cited alongside IS 1000 in 9 of 21 comparable tenders
IS 2923,IS 2787 (2006),21,9,9,0.429,58.381,Cited alongside IS 2923 in 9 of 21 comparable tenders
IS 373,IS 2787 (2006),21,9,9,0.429,58.381,Cited alongside IS 373 in 9 of 21 comparable tenders
IS 2923,IS 1948 (i),21,9,9,0.429,58.381,Cited alongside IS 2923 in 9 of 21 comparable tenders
IS 373,IS 1948 (i),21,9,9,0.429,58.381,Cited alongside IS 373 in 9 of 21 comparable tenders
IS 2923,IS 875,21,48,9,0.429,10.946,Cited alongside IS 2923 in 9 of 21 comparable tenders
IS 373,IS 875,21,48,9,0.429,10.946,Cited alongside IS 373 in 9 of 21 comparable tenders
IS 269,IS 1367,14,32,6,0.429,16.42,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 13947,14,37,6,0.429,14.201,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 2026,14,26,6,0.429,20.209,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 2099,14,20,6,0.429,26.271,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 2705,14,29,6,0.429,18.118,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 277,14,54,6,0.429,9.73,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 325,14,37,6,0.429,14.201,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 5831,14,51,6,0.429,10.303,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 778,14,18,6,0.429,29.19,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 783,14,8,6,0.429,65.679,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 8130,14,56,6,0.429,9.383,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 814,14,11,6,0.429,47.766,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 269,IS 8329,14,14,6,0.429,37.531,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 516,IS 1554,14,48,6,0.429,10.946,Cited alongside IS 516 in 6 of 14 comparable tenders
IS 516,IS 7098,14,54,6,0.429,9.73,Cited alongside IS 516 in 6 of 14 comparable tenders
IS 516,IS 800,14,27,6,0.429,19.46,Cited alongside IS 516 in 6 of 14 comparable tenders
IS 5578,IS 10322,14,41,6,0.429,12.815,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 10810,14,24,6,0.429,21.893,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 13703,14,9,6,0.429,58.381,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 277,14,54,6,0.429,9.73,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 325,14,37,6,0.429,14.201,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 3427,14,11,6,0.429,47.766,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 875,14,48,6,0.429,10.946,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 8329,IS 10221,14,9,6,0.429,58.381,Cited alongside IS 8329 in 6 of 14 comparable tenders
IS 8329,IS 1489,14,15,6,0.429,35.029,Cited alongside IS 8329 in 6 of 14 comparable tenders
IS 8329,IS 1538,14,11,6,0.429,47.766,Cited alongside IS 8329 in 6 of 14 comparable tenders
IS 8329,IS 269,14,14,6,0.429,37.531,Cited alongside IS 8329 in 6 of 14 comparable tenders
IS 8329,IS 4985,14,23,6,0.429,22.845,Cited alongside IS 8329 in 6 of 14 comparable tenders
IS 8329,IS 9523,14,8,6,0.429,65.679,Cited alongside IS 8329 in 6 of 14 comparable tenders
IS 209,IS 2121,14,9,6,0.429,58.381,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 2486,14,9,6,0.429,58.381,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 2544,14,13,6,0.429,40.418,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 398,14,12,6,0.429,43.786,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 4759,14,22,6,0.429,23.883,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 4826,14,14,6,0.429,37.531,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 5561,14,14,6,0.429,37.531,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 269,IS 335,14,27,6,0.429,19.46,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 4826,IS 209,14,14,6,0.429,37.531,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 2486,14,9,6,0.429,58.381,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 2544,14,13,6,0.429,40.418,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 617,14,16,6,0.429,32.839,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 694,14,120,6,0.429,4.379,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 5561,IS 209,14,14,6,0.429,37.531,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 2486,14,9,6,0.429,58.381,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 280,14,21,6,0.429,25.02,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 3589,14,29,6,0.429,18.118,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 1651,IS 1255,14,18,6,0.429,29.19,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 5082,14,25,6,0.429,21.017,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 5578,14,14,6,0.429,37.531,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 209,IS 2026,14,26,6,0.429,20.209,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 2071,14,8,6,0.429,65.679,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 2551,14,13,6,0.429,40.418,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 5578,IS 10418,14,27,6,0.429,19.46,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 1651,14,14,6,0.429,37.531,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 2071,14,8,6,0.429,65.679,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 3837,14,10,6,0.429,52.543,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 8828,14,13,6,0.429,40.418,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 1651,IS 1893,14,18,6,0.429,29.19,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 2099,14,20,6,0.429,26.271,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 277,14,54,6,0.429,9.73,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 325,14,37,6,0.429,14.201,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 5578,IS 1893,14,18,6,0.429,29.19,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 3639,IS 1255,14,18,6,0.429,29.19,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 13118,14,10,6,0.429,52.543,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 2062,14,163,6,0.429,3.223,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 2121,14,9,6,0.429,58.381,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 2551,14,13,6,0.429,40.418,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 3231,14,16,6,0.429,32.839,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 3961,14,22,6,0.429,23.883,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 5082,14,25,6,0.429,21.017,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 5621,14,8,6,0.429,65.679,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 7098,14,54,6,0.429,9.73,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 4826,IS 1255,14,18,6,0.429,29.19,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 1554,14,48,6,0.429,10.946,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 1778,14,6,6,0.429,87.571,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 1893,14,18,6,0.429,29.19,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 2026,14,26,6,0.429,20.209,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 2099,14,20,6,0.429,26.271,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 2147,14,22,6,0.429,23.883,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 3156,14,18,6,0.429,29.19,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 3231,14,16,6,0.429,32.839,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 3961,14,22,6,0.429,23.883,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 3975,14,31,6,0.429,16.949,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 5831,14,51,6,0.429,10.303,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 6005,14,13,6,0.429,40.418,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 7098,14,54,6,0.429,9.73,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 4826,IS 8130,14,56,6,0.429,9.383,Cited alongside IS 4826 in 6 of 14 comparable tenders
IS 5561,IS 1255,14,18,6,0.429,29.19,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 1778,14,6,6,0.429,87.571,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5578,IS 3975,14,31,6,0.429,16.949,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 398,14,12,6,0.429,43.786,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 1651,IS 2147,14,22,6,0.429,23.883,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 3156,14,18,6,0.429,29.19,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 3231,14,16,6,0.429,32.839,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 335,14,27,6,0.429,19.46,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 1651,IS 3975,14,31,6,0.429,16.949,Cited alongside IS 1651 in 6 of 14 comparable tenders
IS 209,IS 2147,14,22,6,0.429,23.883,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 3231,14,16,6,0.429,32.839,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 209,IS 8263,14,6,6,0.429,87.571,Cited alongside IS 209 in 6 of 14 comparable tenders
IS 3639,IS 1248,14,19,6,0.429,27.654,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 3639,IS 617,14,16,6,0.429,32.839,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 5561,IS 10418,14,27,6,0.429,19.46,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 1248,14,19,6,0.429,27.654,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 3842,14,7,6,0.429,75.061,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 5039,14,7,6,0.429,75.061,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5561,IS 554,14,20,6,0.429,26.271,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 5578,IS 11353,14,10,6,0.429,52.543,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 12063,14,10,6,0.429,52.543,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 5578,IS 375,14,13,6,0.429,40.418,Cited alongside IS 5578 in 6 of 14 comparable tenders
IS 3639,IS 1866,14,9,6,0.429,58.381,Cited alongside IS 3639 in 6 of 14 comparable tenders
IS 5561,IS 2074,14,16,6,0.429,32.839,Cited alongside IS 5561 in 6 of 14 comparable tenders
IS 269,IS 3370,14,8,6,0.429,65.679,Cited alongside IS 269 in 6 of 14 comparable tenders
IS 16108,IS 10322 (Part 5),14,21,6,0.429,25.02,Cited alongside IS 16108 in 6 of 14 comparable tenders
IS 277,IS 12701,54,29,23,0.426,18.006,Cited alongside IS 277 in 23 of 54 comparable tenders
IS 1231,IS 1786,33,34,14,0.424,15.298,Cited alongside IS 1231 in 14 of 33 comparable tenders
IS 2629,IS 5082,33,25,14,0.424,20.805,Cited alongside IS 2629 in 14 of 33 comparable tenders
IS 4923,IS 12701,33,29,14,0.424,17.935,Cited alongside IS 4923 in 14 of 33 comparable tenders
IS 4923,IS 1786,33,34,14,0.424,15.298,Cited alongside IS 4923 in 14 of 33 comparable tenders
